B0D1E0,         ,0
A8A3A6,49.203975,-57.430338
A8A5D1,49.203975,-57.430338
A8A5F1,49.203975,-57.430338
A8A6A5,49.203975,-57.430338
C9F3D5,         ,0
N0D0G8,         ,0
E8D9D6,         ,0
A8A6Q8,49.203975,-57.430338
A8A7C2,49.203975,-57.430338
A8A8A3,49.203975,-57.430338
A8A8A8,49.203975,-57.430338
A9A9A9,44.525548,-76.67297
B0A0A5,46.142879,-59.865105
B0A2E4,46.142879,-59.865105
B0B7B2,         ,0
B0A3B5,46.142879,-59.865105
B0A5Y4,46.142879,-59.865105
B0A8C0,46.142879,-59.865105
B0A8X1,46.142879,-59.865105
B0A9E2,46.142879,-59.865105
B0B0B0,44.711838,-63.599699
B0C1H0,46.281685,-60.537511
B7D5D0,         ,0
B0C3B0,46.738452,-60.460412
B0C4A0,46.738452,-60.460412
B0C5A3,46.738452,-60.460412
B0C8E3,46.738452,-60.460412
Y4I5T8,         ,0
B0E0E6,45.999919,-61.087997
B0E1A0,45.513957,-61.005102
B0E1B0,46.103316,-60.752807
B0E3B0,45.662528,-60.862262
B9D5C4,         ,0
B0E3M0,45.974465,-61.132587
B0E4C7,45.999919,-61.087997
B0E8Q2,45.999919,-61.087997
B0H1P0,45.66975 ,-61.538005
B0J2C0,44.376807,-64.318093
C8C8C8,         ,0
B0J3A0,44.632254,-63.518423
B0J3B0,44.92061 ,-62.526951
B0J3M0,44.524254,-64.311941
B0J5R8,44.645742,-63.589438
B0K1H0,45.682909,-62.714413
C0C1C1,         ,0
B0K1L0,45.851054,-63.658815
A5C2B8,         ,0
B0K1S0,45.556859,-62.666255
B6B6B6,         ,0
B0K1V0,45.711993,-63.290981
B0M1G0,45.427865,-63.465393
B0M1P0,45.73563 ,-63.865731
B5B5B5,         ,0
B0M1X0,45.645569,-64.058842
B8A6D8,         ,0
B0N1Z0,44.89275 ,-63.810964
A9B8D7,         ,0
B0N2A0,45.014701,-64.02437
B0N2B0,44.959426,-64.056958
B0N2T0,44.980006,-64.124571
B0P1J0,45.134282,-64.521462
B0P1L0,44.991082,-64.17962
B0P1M6,45.03799 ,-64.656525
B0P1N0,44.969634,-64.929427
B0P1R0,44.980619,-64.94809
B0P1T0,45.106015,-64.41583
B0P1V0,45.057151,-64.673672
B0S1C0,44.838593,-65.292917
B0D3C1,         ,0
B0S1P0,44.939671,-65.063746
C6E7D6,         ,0
A4F3A5,         ,0
C5F6D0,         ,0
B0S7Z4,44.738334,-65.351508
B0T1K0,44.035769,-64.715798
B0T1P0,44.059132,-64.749172
B0W1L0,44.002117,-65.912622
B0W1M0,44.311967,-66.087758
B0W1R0,43.633369,-65.481179
B0W2Z0,44.248039,-66.106916
B1A0A6,46.200309,-59.959844
B1A0C3,46.194856,-59.959401
B1A3A1,46.194621,-59.966204
C9D2D8,         ,0
B1A3A5,46.193094,-59.97096
B1A4R6,46.21499 ,-59.980156
B1A4W5,46.190935,-59.981754
B1B1B1,46.133988,-59.873546
B1B4B7,46.120072,-59.914552
B1B5D5,46.120072,-59.914552
C1D6D4,         ,0
C0C4C3,         ,0
C6E2A7,         ,0
A9B2D6,         ,0
G8F8G8,         ,0
H8G9H9,         ,0
B1C2F0,45.952345,-59.955517
G9G8G9,         ,0
B1C4D5,45.952345,-59.955517
G8F9G8,         ,0
A9E9C8,         ,0
B9B4B0,         ,0
E3F5A9,         ,0
B1C5D3,45.952345,-59.955517
B1C7C7,45.952345,-59.955517
B1C9F2,45.952345,-59.955517
B1E1D0,46.183839,-60.016746
B1E3F5,46.183839,-60.016746
B1E4D4,46.183839,-60.016746
B1H2N4,46.252108,-60.079667
B1H8U9,46.243037,-60.090098
B1K4R8,45.966122,-60.157839
B1L1A5,46.064858,-60.32829
B1L1B8,46.120986,-60.238826
B1N4B6,46.16346 ,-60.182403
B1P1A7,46.138552,-60.195937
B1P1G6,46.136321,-60.193114
B1P1J7,46.140654,-60.194525
B1P4S1,46.14158 ,-60.169566
B1P5B2,46.133759,-60.188658
B1P5R6,46.142383,-60.170751
B5D8A2,         ,0
B1P5S3,46.143255,-60.166561
B1P5X1,46.144858,-60.167439
A1F7C5,         ,0
A5E5E1,         ,0
B1P6H1,46.079175,-60.264184
A7A7A7,         ,0
B1P6J2,46.143654,-60.19332
B1P6J4,46.13793 ,-60.183075
B9B9B9,         ,0
B1P6L2,46.14367 ,-60.19332
B1P6R8,46.143672,-60.19332
B1P6S9,46.145576,-60.152411
B1P6X9,46.135931,-60.193373
B1R8U3,46.128863,-60.222847
B1R9U9,46.128863,-60.222847
B1S1A1,46.129955,-60.196195
B1S1C6,46.111573,-60.219361
B1S1E2,46.10756 ,-60.224266
B1S1E9,46.098678,-60.235342
B1S2E4,46.12565 ,-60.196183
B1S3B3,46.109601,-60.221798
B1S3V9,46.111462,-60.225532
B1Y2Z6,46.244022,-60.278313
B2A3B2,46.231029,-60.248132
B2A3M4,46.204756,-60.267071
B2A4T1,46.157252,-60.224727
B2A6C4,46.18746 ,-60.275337
B2C0D2,45.978763,-60.856056
B2C1F3,45.978763,-60.856056
B2C2C1,45.978763,-60.856056
B2C3A4,45.978763,-60.856056
B2C9A9,45.978763,-60.856056
B2E3E9,45.749285,-60.622219
B2E6D7,45.749285,-60.622219
B2E7B2,45.749285,-60.622219
B2G1X7,45.622825,-61.991569
B2G2C2,45.62254 ,-61.99057
B2G2C3,45.612336,-61.997377
B2G2C4,45.622486,-61.993594
B5B8C8,         ,0
B2G2E2,45.614877,-61.98547
G8F8G9,         ,0
G8F9G9,         ,0
B2G2E3,45.615624,-61.985887
B2G2H6,45.619325,-61.977122
B2G2L2,45.693617,-61.914028
C0F7C3,         ,0
B2G2L4,45.617322,-61.864825
B2G2X1,45.615878,-62.010382
B2H2J6,45.527786,-63.173692
B2H2T2,45.589797,-62.643875
B2H2T3,45.588494,-62.644238
B2H3P5,45.577881,-62.643953
C6C6C6,         ,0
B2H3S2,45.575857,-62.642586
B2H5E7,45.574732,-62.645763
B2H5K7,45.583159,-62.616108
B2N1B1,45.356449,-63.302462
B2N1C9,45.365865,-63.301244
B2N1M1,45.370003,-63.292775
B2N1Y4,45.362045,-63.280093
B2N2S7,45.379052,-63.247825
B2N3H7,45.366825,-63.28718
B2N4B4,45.363814,-63.276247
B2N5E3,45.371785,-63.264957
B2N5V2,45.356541,-63.289394
B2N6C7,45.368672,-63.135961
B2N6Z1,45.34034 ,-63.291473
B2N7B1,45.358052,-63.277557
B2R1Z2,44.782792,-63.593642
B2S2L2,44.975392,-63.514088
B2S4Y4,45.006853,-63.523461
B2S5R4,45.006853,-63.523461
B2T1J5,44.810336,-63.60327
B2T1K2,44.88575 ,-63.51572
B2V1E6,44.671167,-63.497479
B2V1E7,44.667347,-63.490249
B2V1N1,44.672651,-63.478852
B2V2R6,44.649527,-63.481045
B2V4B3,44.662469,-63.486444
B2W1O6,44.678267,-63.513052
B2W2M5,44.671122,-63.529314
B2W6C6,44.682507,-63.491143
B2X1R9,44.670899,-63.547572
B2X1S1,44.682577,-63.537234
B2X1S5,44.684019,-63.531563
B2Y1K8,44.667441,-63.548824
B2Y2P7,44.668526,-63.553298
B2Y4P7,44.671366,-63.533378
B2Y4T3,44.624414,-63.511828
B3A0B2,44.684473,-63.594365
B3A1N6,44.676343,-63.587234
E8F0E8,         ,0
B3A1N7,44.67001 ,-63.577863
B7D0F5,         ,0
A3E0B4,         ,0
C1F8E2,         ,0
A0F7F0,         ,0
B3A4K6,44.689386,-63.551744
B3A8B0,44.678415,-63.578715
B3A9E1,44.678415,-63.578715
B3B0C9,44.715156,-63.579867
B3B0E6,44.706072,-63.560593
B3B1J4,44.704836,-63.61034
E5F2F9,         ,0
C5C5B4,         ,0
B3B1L3,44.701013,-63.589551
B3B1L4,44.705018,-63.591338
B3B1M2,44.705266,-63.610631
B3B1N7,44.716027,-63.60053
B3B1R7,44.718049,-63.588245
B3B1R8,44.708904,-63.595213
B3B1S8,44.69919 ,-63.587004
B3B1T3,44.685479,-63.595318
B3B2D0,44.703204,-63.595248
B3B2F9,44.703204,-63.595248
B5F9C4,         ,0
C5E5D6,         ,0
C8F2B5,         ,0
B3B3A2,44.703204,-63.595248
E5D4C8,         ,0
B3B3B0,44.703204,-63.595248
B3B3B3,44.703204,-63.595248
B3B3B6,44.703204,-63.595248
G9G8G8,         ,0
B0B0E3,         ,0
B3B3R3,44.703204,-63.595248
B3B8B4,44.703204,-63.595248
B3E6B4,44.730976,-63.352825
B3E7D1,44.730976,-63.352825
B3E8C0,44.730976,-63.352825
A8C6B5,         ,0
B3G1M5,44.623506,-63.505555
A4A2D5,         ,0
B3H1W4,44.637921,-63.586096
B3H2Y9,44.741337,-63.252839
B3H3C3,44.633017,-63.58152
B3H3S1,44.63929 ,-63.592553
B3H4J2,44.637065,-63.589393
B3J1A7,44.640665,-63.57096
B3J1P3,44.648878,-63.576396
B3J1R9,44.646631,-63.57178
B3J1S5,44.652276,-63.572211
B3J1V7,44.646838,-63.572429
E3D3C7,         ,0
X4D2Y5,         ,0
B3J2A2,44.646679,-63.573909
B3J2A4,44.647448,-63.574063
B3J2C8,44.644909,-63.575103
B3J2L2,44.642329,-63.578621
B3J2T3,44.644152,-63.574529
B3J3E4,44.649285,-63.738358
B3J3J4,44.641603,-63.569858
B3J3K1,44.652266,-63.588431
B3J3N2,44.652692,-63.577708
B3J3N4,44.648954,-63.573474
B3J3R7,44.652978,-63.577463
B3J3S9,44.641042,-63.584282
B3J3T2,44.642217,-63.580183
B3J3W7,44.641999,-63.578455
B3J3Y2,44.650098,-63.580677
C1D0C5,         ,0
C4D9B1,         ,0
B3J9L1,44.647492,-63.586911
B3K2S1,44.665157,-63.61563
E8F1F5,         ,0
B3K3B4,44.652618,-63.584312
B3K5J7,44.647221,-63.590564
B3K5M5,44.662738,-63.590281
B3K6R4,44.654388,-63.587372
B3L1A1,44.646607,-63.592243
B3L1A3,44.645682,-63.595682
A4A4A4,         ,0
B3L3S6,44.648146,-63.610959
C9C9C9,         ,0
B3L3T6,44.647122,-63.613469
B3L4P1,44.647415,-63.619253
B3L4T7,44.653739,-63.627265
B3M3M9,44.659219,-63.65364
B3M6W0,44.672391,-63.656688
B3R2H6,44.609969,-63.624409
B3R2J7,44.60976 ,-63.619001
B3S0B9,44.658753,-63.68513
B3S1B5,44.63961 ,-63.667936
B3S1C4,44.639805,-63.667409
B3S1P1,44.659702,-63.671647
B3S1R3,44.627839,-63.668235
B3S7V9,44.656609,-63.668117
B3T1P3,44.602698,-63.678305
B3V9X2,44.533014,-63.594193
B3Z1E5,44.688929,-63.874237
B3Z1S6,44.665932,-63.959714
B3Z1S8,44.66156 ,-63.957276
B4A1E3,44.73087 ,-63.659906
B4A1E8,44.697275,-63.651715
R3Z6R4,         ,0
B4A2B6,44.733088,-63.660066
B4A2C7,44.72628 ,-63.665403
B4A3B8,44.725429,-63.674397
B4A3X6,44.72948 ,-63.655207
B4A3Z5,44.730719,-63.661598
B4A4D4,44.725199,-63.667093
X2P7J3,         ,0
B4A4J4,44.715721,-63.672011
A2F3F0,         ,0
G9G8F9,         ,0
G9G8F8,         ,0
B4A7A2,44.725199,-63.667093
H8G9G8,         ,0
B4A7F8,44.725199,-63.667093
H8G8F8,         ,0
B4A8B9,44.725199,-63.667093
G8F8F9,         ,0
G9G9G8,         ,0
G9G9G9,         ,0
B4A9E3,44.725199,-63.667093
G9G9H9,         ,0
A2D6D4,         ,0
B4A9E4,44.725199,-63.667093
B4B0B9,44.73155 ,-63.754467
B4B1A9,44.726501,-63.713122
B4B1C8,44.724463,-63.713927
B4B1G8,44.72527 ,-63.707878
B4B1J7,44.714923,-63.716171
B4B1S1,44.774345,-63.715052
B4B4B4,44.716777,-63.671435
B4B4B8,44.734231,-63.748855
C3B3C0,         ,0
B4B4E6,44.734231,-63.748855
B4B5C0,44.734231,-63.748855
B4B6B6,44.734231,-63.748855
B4B7C4,44.734231,-63.748855
B4B8A6,44.734231,-63.748855
B4C1C8,44.774445,-63.684848
B4C2K3,44.76653 ,-63.692116
B4C3E3,44.783538,-63.677999
B4C3P3,44.759581,-63.659954
B4C4C5,44.760776,-63.656751
B4C6F6,44.769595,-63.67504
B4C8D6,44.769595,-63.67504
B4C9D9,44.769595,-63.67504
B4E1E5,44.781537,-63.698694
B4E2C6,44.78585 ,-63.696024
B5B7B5,         ,0
B4E3A9,44.799751,-63.724902
B4E7A8,44.79013 ,-63.701881
B4E9F9,44.79013 ,-63.701881
B4G4K2,44.837273,-63.682455
B4H1X6,45.833008,-64.213242
B4H1Y1,45.832382,-64.213708
B4H2X2,45.825649,-64.207584
B7C2D5,         ,0
B4H3Y6,45.77631 ,-64.211598
B4H4A1,45.811463,-64.220227
B4H4B8,45.83714 ,-64.152145
B4H4L2,45.835384,-64.190678
B4N2N1,45.077616,-64.496611
B4N3G2,45.071685,-64.441898
B4N3H1,45.073584,-64.441096
B4N3V7,45.094184,-64.526753
B4N3V9,45.069914,-64.497684
B4N3X3,45.091913,-64.494941
B4N3X9,45.079879,-64.49343
B4N4A9,45.069691,-64.443859
B4N4Z4,45.073682,-64.421036
B4N5B3,45.080365,-64.473279
B4N5G7,45.062615,-64.462751
B4P1Z9,45.091399,-64.364258
B4R3P0,45.062301,-64.58249
B4R6W7,45.062301,-64.58249
B4V1A9,44.375407,-64.515419
B4V1S9,44.374489,-64.525693
B4V2G8,44.376106,-64.522074
B4V2V7,44.387573,-64.51979
B4V2W9,44.503668,-65.19937
B4V3J1,44.374108,-64.51859
E9D9B4,         ,0
C8D9B1,         ,0
B4V4Y8,44.426157,-64.618626
C7D8A0,         ,0
E8F2A7,         ,0
B4V7P2,44.391419,-64.527647
B8F9C2,         ,0
E7F9D4,         ,0
B5A0D5,43.838441,-66.114026
B5A1C4,43.830902,-66.120343
C5B7E8,         ,0
B5E4D9,         ,0
B5A1C9,43.834112,-66.120534
B5A2H3,43.848722,-66.111282
E0F8A2,         ,0
B5A2P5,43.851949,-66.121645
B5A2T5,43.844114,-66.101468
C4A4D6,         ,0
B5A3E8,43.838441,-66.114026
B5A4A5,43.899899,-66.104918
B5A4A9,43.886382,-66.12742
A3F7A3,         ,0
C0D0C3,         ,0
B5A4B2,43.853339,-66.112229
B5A4K5,43.871008,-66.118985
B5A4P4,43.837398,-66.121329
B5A5C2,43.838441,-66.114026
B5A5D9,43.838441,-66.114026
B6L8A2,45.382442,-63.263639
B8B8B8,43.465704,-79.683867
N4E0Z1,         ,0
S5W6U2,         ,0
B9A0A7,45.635655,-61.367087
A5C3K7,         ,0
B9A1F5,45.635655,-61.367087
B9A1L2,45.648833,-61.402275
C8C8E2,         ,0
B9A1M8,45.644615,-61.398389
C7W1Y6,         ,0
A4B3Y0,         ,0
B3F6F9,         ,0
C6O1Y4,         ,0
X7L6N4,         ,0
Y8Z5D8,         ,0
B9A2S2,45.614105,-61.349592
P3K8A9,         ,0
Y8X3I9,         ,0
T3D7C3,         ,0
X4N6M3,         ,0
J8F1P8,         ,0
R1S1W3,         ,0
R9C3F0,         ,0
E9F3A1,         ,0
B0B6C3,         ,0
B9A2S3,45.617066,-61.357947
B9A2S4,45.613748,-61.348983
B9A3H4,45.621812,-61.337575
B9A3J9,45.614757,-61.337524
B9A8E5,45.635655,-61.367087
B9A9F0,45.635655,-61.367087
C0A0B0,46.373006,-62.713618
C0A0B6,46.251313,-62.86322
C0A1G0,46.241459,-62.612565
C0A1H0,46.234265,-63.212865
C0A1R0,46.162327,-62.644543
C0A1S0,46.410613,-62.713241
C0A2A6,46.251313,-62.86322
C0A2B0,46.358456,-62.267125
C0B1A7,46.519884,-63.880634
C0B1B0,46.813102,-64.071937
C0B1M0,46.439494,-63.63914
C0B1P0,46.605741,-63.859263
C0B1V0,46.707785,-64.236445
C0B1Y0,46.508352,-63.96701
C0B2E0,46.450405,-64.042457
C0B5A8,46.519884,-63.880634
C0B5F5,46.519884,-63.880634
C0B6D7,46.519884,-63.880634
C0B7E2,46.519884,-63.880634
C0B8C6,46.519884,-63.880634
C1A1J1,46.233747,-63.127033
C1A1N9,46.272587,-63.14184
C1A1T4,46.234048,-63.135412
M8H7Z7,         ,0
C1A3F1,46.247085,-63.127216
C1A3W8,46.234783,-63.131406
C1A4A1,46.231383,-63.123185
E0F4D7,         ,0
C1A4A2,46.231329,-63.124196
C5C5C3,         ,0
C1A4B1,46.233015,-63.126086
C1A4B5,46.234821,-63.128432
C1A4K8,46.235622,-63.127108
C1A4L4,46.240114,-63.131885
C1A4M8,46.243446,-63.133549
C1A4M9,46.243855,-63.133826
H8F8G8,         ,0
H8G8F9,         ,0
H8G8G8,         ,0
H8F8G9,         ,0
H8F8F9,         ,0
C1A4N4,46.244612,-63.134289
H8G8G9,         ,0
H8F9G9,         ,0
C1A4P3,46.245582,-63.134254
H8F9G8,         ,0
C1A4R6,46.236444,-63.125158
C1A5X8,46.246476,-63.119352
C1A6D9,46.247085,-63.127216
C1A6Y9,46.272956,-63.129553
C1A6Z2,46.276867,-63.132261
C1A7A2,46.261481,-63.097969
C1A7J7,46.298858,-63.091976
C1A7J9,46.276949,-63.161137
C1A7K4,46.29067 ,-63.124974
C1A7M4,46.247553,-63.130118
C1A7N9,46.258774,-63.07573
C1A8A3,46.269805,-63.1439
C1A8K1,46.233775,-63.124917
C1A8R8,46.235919,-63.127881
C1B1E7,46.210586,-63.108184
C1B3E2,46.215362,-63.090434
C1B5F0,46.215362,-63.090434
C1B6F1,46.215362,-63.090434
C1B6F9,46.215362,-63.090434
C1B7F5,46.215362,-63.090434
C1B9F3,46.215362,-63.090434
C1C1C1,46.267925,-63.104814
C1C1N2,46.285391,-63.132249
C1C4D0,46.274905,-63.108294
C1E2A1,46.278234,-63.142487
C1E2C6,46.265463,-63.166924
C1E5A9,46.272482,-63.164346
C1E5F3,46.272482,-63.164346
C1E8A3,46.272482,-63.164346
C1N1A8,46.397033,-63.78508
C1N1A9,46.399988,-63.788736
C1N1B4,46.395992,-63.793393
C1N1S5,46.396011,-63.792289
C1N4C9,46.413519,-63.806742
C1N4H8,46.396186,-63.764048
C1N4J9,46.386537,-63.724566
C1N4K6,46.413192,-63.781755
C1N4P6,46.323388,-63.380312
C1N5T4,46.411672,-63.793951
C1N5Y2,46.411319,-63.792714
E0A1M0,45.912781,-64.514798
E0A2B5,46.224529,-64.750645
E0A2K0,46.050788,-64.08821
E0A3C0,45.901192,-64.37001
E0A5D5,46.224529,-64.750645
E0A7B5,46.224529,-64.750645
E0A7U8,46.224529,-64.750645
E0A8B2,46.224529,-64.750645
C4E4E8,         ,0
E0A8C8,46.224529,-64.750645
E0A9A3,46.224529,-64.750645
E0B1B4,47.783262,-65.361798
E0B2B1,47.783262,-65.361798
E0B2B8,47.783262,-65.361798
E0B5A2,47.783262,-65.361798
E0C2F4,47.040043,-65.443617
E0C6E9,47.040043,-65.443617
E0E0D2,45.871093,-65.82734
E0E0E0,45.871093,-65.82734
E0E2D9,45.871093,-65.82734
E0E3C6,45.871093,-65.82734
E0E3D4,45.871093,-65.82734
E0E5E6,45.871093,-65.82734
E0E7B0,45.871093,-65.82734
E0E7G0,45.871093,-65.82734
E0J4J7,46.540279,-67.370017
E1A1G9,46.095862,-64.738922
E1A2B9,46.100729,-64.728666
E1A3E9,46.101179,-64.787364
E1A4P3,46.109488,-64.778196
E1A5D4,46.098901,-64.740542
E1A5T6,46.102405,-64.714074
E1A6W8,46.098491,-64.760361
E1B2C2,46.057064,-64.7968
E1B3J5,46.066991,-64.796549
E1B3L8,46.060903,-64.81702
E1B3T7,46.074824,-64.771327
E1B4C1,46.043744,-64.799388
E1B5D9,46.059592,-64.79708
E1B9E9,46.059592,-64.79708
E1C0A6,46.092332,-64.791135
E1C0A7,46.09777 ,-64.808349
E1C0T1,46.097809,-64.798927
E1C1B2,46.081556,-64.785555
E1C1B3,46.088116,-64.773816
E1C1E6,46.088473,-64.777489
E1C1E8,46.086697,-64.783271
E1C1F9,46.097809,-64.798927
E1C1G1,46.088253,-64.778864
E1C1G5,46.087931,-64.780278
E1C1H7,46.084983,-64.788747
E1C1V9,46.090929,-64.783919
E1C1W1,46.091966,-64.77884
E1C2G7,46.094633,-64.786384
E1C2L9,46.095456,-64.788323
E1C2M1,46.095332,-64.78559
E1C2S5,46.101414,-64.810741
E1C2T9,46.110035,-64.830203
A6D9E4,         ,0
E1C3P3,46.103061,-64.802906
E1C4L6,46.089604,-64.7741
C7A1E7,         ,0
E1C4M2,46.0915  ,-64.770491
E1C5C9,46.092072,-64.781254
C4F4C9,         ,0
A9E5E1,         ,0
E1C5N1,46.087169,-64.784324
E1C5X1,46.094411,-64.789856
A4E4E2,         ,0
E1C5Y6,46.088995,-64.78904
A9A4D2,         ,0
E1C6A6,46.103856,-64.795862
E1C6B3,46.087071,-64.789925
E1C6S8,46.107808,-64.80333
E1C7F2,46.097809,-64.798927
E1C8P2,46.087079,-64.782425
E1C9B6,46.097785,-64.808349
E1C9C9,46.105151,-64.833317
R1Y2F0,         ,0
E1C9X9,46.089226,-64.774239
E1E0E0,46.079107,-64.818243
E1E1D7,46.079107,-64.818243
E1E1E1,45.97279 ,-64.980563
E1E1H5,46.076596,-64.800485
E1E1H9,46.075633,-64.804151
E1E2C5,46.084656,-64.812887
C3F2C4,         ,0
E1E2C8,46.079107,-64.818243
E1E2D0,46.079107,-64.818243
E1E2E4,46.088569,-64.801963
E1E2L1,46.083846,-64.838335
E1E3A5,46.080514,-64.798715
E1E3D2,46.079107,-64.818243
E1E4C6,46.088738,-64.841924
E1E4F5,46.079107,-64.818243
E1E5E8,46.079107,-64.818243
E1E6B0,46.079107,-64.818243
E1E7A5,46.079107,-64.818243
E1E8G5,46.079107,-64.818243
E1G0E3,46.164909,-64.913996
E1G0L7,46.105724,-64.821854
P4H4U9,         ,0
E1G1B4,46.128172,-64.870148
E1G1T1,46.120694,-64.842791
E1G2G5,46.115483,-64.842654
E1G2W5,46.134031,-64.88719
E1H0B9,46.133334,-64.74418
E1H2R4,46.129594,-64.754785
E1N3A6,47.026514,-65.440959
E1V1L4,46.995995,-65.571304
